id,name,artist_id,artist_name,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,2021-03-10T15:51:12Z,183290,2020-03-27,False,83,https://p.scdn.co/mp3-preview/ccada72f07a920a7a2a29b0c85be4ca87c21ec78?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273cda2c6ad6272aea9c5811a49,0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,4
2PLo8T3kGE9URFvBy3tUdt,It Was Always You,04gDigrS5kc9YWfZHwBETP,Maroon 5,2021-03-07T20:44:24Z,239920,2014-09-02,False,58,https://p.scdn.co/mp3-preview/ea0bca769517733934dbd2ff27d5771e31c0119e?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273442b53773d50e1b5369bb16c,0.613,0.765,11,-6.582,1,0.0441,0.082,1.25e-06,0.092,0.299,103.951,4
5awqGLNiSTNRtMtWve1bSA,La baie,2oVrruuEI0Dr2I4NvLtQS0,Clara Luciani,2021-01-25T18:01:44Z,230840,2018-04-06,False,54,https://p.scdn.co/mp3-preview/322e1eaf5f280d7839a159046d7e9194c8be2254?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2736de908475396d444b724165b,0.705,0.683,6,-5.235,0,0.0317,0.00514,0.00452,0.19,0.792,124.011,4
0F3fscqwFqD52Tpbep5hBW,Oh Man,2HHmvvSQ44ePDH7IKVzgK0,Jain,2021-01-22T14:35:21Z,204133,2018-08-24,False,54,https://p.scdn.co/mp3-preview/c38c406bc65b5a15e14a10cc31c0e2b51b2eeaa8?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27352900105134058b5732dd423,0.878,0.477,7,-7.431,0,0.0448,0.183,0.0299,0.0729,0.787,119.967,4
5hvwx5i67IwnCkjl9VHkNv,Diamonds,2wY79sveU1sp5g7SokKOiI,Sam Smith,2021-01-20T15:45:16Z,213869,2020-09-17,False,81,https://p.scdn.co/mp3-preview/ebb6239dc1083f4a9e5e57670dfa15d632c695e5?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273f207514228c0a5db1ae3b116,0.653,0.667,10,-6.764,0,0.0423,0.154,0,0.107,0.556,104.181,4
1w5QDuKJgrp7vRrINJ3PLX,"Contredanse in G, K.610 ""Les filles malicieuses""",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,2021-01-19T16:32:33Z,89840,2020-12-12,False,4,https://p.scdn.co/mp3-preview/ac2c7be733af3afeebd4988d716632ea02eb9eba?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273b0b15eb0a8c4838401fac5b7,0.481,0.0241,7,-22.743,1,0.0429,0.982,0.876,0.111,0.471,112.753,4
5vj59ONIVbyhcrI8ZSwoRo,Sofia,2urF8dgLVfDjunO0pcHUEe,Alvaro Soler,2021-01-10T18:03:23Z,210466,2016-07-15,False,69,https://p.scdn.co/mp3-preview/e6a77fdd3d04a2cd3507363de6b4a7c5ac68049a?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273b64dae8a500b06da4b5216a5,0.688,0.729,2,-5.939,1,0.0315,0.109,0,0.225,0.909,127.998,4
3BsUcp4CFmJh39OKP4qbLx,Bella Ciao - Versión Lenta de la Música Original de la Serie la Casa de Papel / Money Heist,2TJHmhbmT7L3gw2NKyDTHh,Manu Pilas,2021-01-10T17:52:08Z,116274,2018-06-22,False,58,https://p.scdn.co/mp3-preview/3dbe45de52c3d56e0af47144dbcc24368f0456f4?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2733e082d95832d0ee56241b8ce,0.621,0.21,5,-11.553,1,0.0308,0.952,0.00466,0.123,0.119,100.01,4
3lWzVNe1yFZlkeBBzUuZYu,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,2TJHmhbmT7L3gw2NKyDTHh,Manu Pilas,2021-01-10T10:56:23Z,139844,2018-04-20,False,70,https://p.scdn.co/mp3-preview/d60d7c30199badfa7d51e42c2c2e10a96f633077?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273f3c7e4934b8dd9eedf69e6e5,0.46,0.564,9,-10.329,0,0.0343,0.538,0,0.191,0.962,135.178,5
6iLzFJhs4ATwJn7P1utZIJ,Light of the Seven,1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,2021-01-07T19:29:42Z,589094,2016-06-24,False,62,https://p.scdn.co/mp3-preview/88eeb34c8ff3286be682569d7404abceaf73dad0?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273b8f0101e1dbcbb4d78b325a8,0.273,0.102,0,-16.843,0,0.0494,0.903,0.721,0.268,0.0583,120.378,4
6L7bBUqH6MSMugUQ9abOs5,Morriña,2GSXsSy3YzWsp4BXfSGucS,Baiuca,2021-01-06T15:58:06Z,171748,2018-04-06,False,41,https://p.scdn.co/mp3-preview/125ac8f944cc408a4bbd284bcd1c8f38464a87a5?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27349152ea77fa692fb30b4b7d1,0.676,0.789,9,-6.665,0,0.0426,0.288,0.000299,0.0832,0.77,150.025,3
7bbbAC4PvIKNO9u7IM3CBx,Miracle,31JCx1UPkfVSDBMVr1UQOR,Jaqee,2021-01-06T15:54:09Z,243894,2017-05-19,False,0,,https://i.scdn.co/image/ab67616d0000b273b5bc1dab148458e46cc00c7c,0.814,0.385,6,-9.27,1,0.0411,0.302,1.03e-05,0.0946,0.232,108.974,4
79Vz5MNH7Qe4F7hPKT8tPz,BLUE,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,2021-01-06T15:52:29Z,167858,2019-12-13,False,65,https://p.scdn.co/mp3-preview/9b52737a660315877a8506bdbc6c70af1fb089e5?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273263c2244af67c67910d522ee,0.744,0.725,11,-6.055,1,0.0303,0.018,9.29e-06,0.212,0.904,118.034,4
2zDnVkMjzWHB5Ko0hGeS21,Lose,4Jj4EV6aAww1m2gHfCttSX,iamyank,2021-01-06T15:34:03Z,221250,2016-04-25,False,15,https://p.scdn.co/mp3-preview/734f713c960276b8da4d6f0a83df032eda037714?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273e56c7bb6b81060f4c38dc76c,0.583,0.499,9,-11.884,0,0.033,0.0693,0.748,0.0995,0.0352,98.013,3
7BMfWPUoEukbTjgNbHBglS,Faust,3X1fGv94hiyQQ8Sc7GRE0K,Pavel Dovgal,2021-01-06T15:32:15Z,211377,2011-08-05,False,0,,https://i.scdn.co/image/ab67616d0000b273788517d1f0e12d9e281cfbda,0.567,0.712,6,-6.995,0,0.138,0.0986,0.704,0.119,0.0886,100.036,4
02CygBCQOIyEuhNZqHHcNx,It Runs Through Me,1uiEZYehlNivdK3iQyAbye,Tom Misch,2021-01-06T15:28:17Z,261881,2018-04-06,False,68,https://p.scdn.co/mp3-preview/6ec8dea9c6c0c1d1e512c1103c0218f3a22ea2fd?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2732aebf42d8901fbcd14c9eca8,0.802,0.607,11,-11.028,0,0.289,0.205,0.000748,0.246,0.274,96.916,4
0lMbuWUpfTWhEmOKxppEau,Rollin (feat. Future & Khalid),7CajNmpbOovFoOoasH2HaY,Calvin Harris,2021-01-06T15:25:24Z,272653,2017-06-30,True,62,https://p.scdn.co/mp3-preview/78fad076a030a8b36b61c1013e91c2eee5459f1e?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2734d3fa5ce7ba599f4fd7803ef,0.753,0.76,6,-4.518,0,0.0859,0.446,3.13e-05,0.182,0.657,91.953,4
5masKPHeAOVNgxdLebIcK7,Stole the Show,23fqKkggKUBHNkbKtXEls4,Kygo,2020-12-29T15:36:19Z,223186,2016-05-13,False,74,https://p.scdn.co/mp3-preview/b5f2f3e09b0fea531d82f960700ab517e5c9c1fd?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27335590cb9280d5a1f5221ae1a,0.64,0.635,8,-7.565,0,0.226,0.271,0,0.319,0.475,100.034,4
6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,2wY79sveU1sp5g7SokKOiI,Sam Smith,2020-12-29T15:29:04Z,202204,2019-07-19,False,79,https://p.scdn.co/mp3-preview/1397ccad52e0f96e586df7543c391f422911a96e?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27376bc1c851462191faec76bf8,0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,5
7KX65PC1UZuImsUInThbav,Cold Little Heart - Radio Edit,0bzfPKdbXL5ezYW2z3UGQj,Michael Kiwanuka,2020-12-28T12:35:12Z,210299,2017-02-24,False,71,https://p.scdn.co/mp3-preview/dd686e232ab69da8358fc622d03f5190d42eaa79?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273d38e121683bc208a4530fb22,0.629,0.58,7,-6.208,0,0.0278,0.357,0.000353,0.436,0.655,110.264,4
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending - feat. Julia Michaels,66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,2020-12-23T14:40:28Z,208687,2019-10-17,False,85,https://p.scdn.co/mp3-preview/018d975f965ed16e92e601c53afa1c7e7ce9ab27?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273dedbec8cca43642f06533476,0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,4
2MlOUXmcofMackX3bxfSwi,Jerusalema (feat. Nomcebo Zikode),523y9KSneKh6APd1hKxLuF,Master KG,2020-12-22T10:21:31Z,342612,2020-01-24,False,83,https://p.scdn.co/mp3-preview/1e734a762cf8b4e07ba2adbfcad9f6be97fd0e11?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2739f498eeb76b82ca644bcbdc5,0.88,0.483,1,-7.012,1,0.0505,0.0185,8.68e-06,0.0607,0.827,124.009,4
0GsltzHgCGCiQvskZggDDj,Olyan Ő,1vpC76RZf9ndFkOEB7agn9,Bagossy Brothers Company,2020-12-18T21:21:43Z,226250,2019-02-14,False,52,https://p.scdn.co/mp3-preview/1dcdcb0710bcdb4fd724b0cc3e6a0719c2d501b3?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273d8a439102aa162c7fc2b5b3f,0.775,0.51,5,-6.043,1,0.0303,0.185,0,0.124,0.525,119.947,4
3bH4HzoZZFq8UpZmI2AMgV,New Light,0hEurMDQu99nJRq8pTxO14,John Mayer,2020-12-07T08:38:05Z,216014,2018-05-10,False,77,https://p.scdn.co/mp3-preview/213ffa7ca413185c59a8811102048c07cd74494d?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27321f02a52720857a42bba5417,0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,4
6HnZTppnliARy1ZkPZmjJV,Candlelight,7nC05zmJukRGYObQeRgg3x,Jack Savoretti,2020-12-04T18:20:12Z,271586,2019-03-15,False,40,https://p.scdn.co/mp3-preview/bac693a9593d4bb204e45b3f01b2fe51498d4d79?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273dd09e2775bf604aec0bed9fc,0.549,0.605,7,-5.815,0,0.0275,0.114,4.65e-06,0.2,0.403,82.068,4
1AvvXBHOIxHtbtjK7png8z,Off and Away,7pXu47GoqSYRajmBCjxdD6,Vulfpeck,2020-12-03T19:34:13Z,243115,2020-10-23,False,44,https://p.scdn.co/mp3-preview/822c1b253e14a318494f692d23b9bcb4d9ae5ef8?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27357fc29a0e3858c14119ee634,0.468,0.258,0,-10.717,0,0.0266,0.54,0.00565,0.146,0.139,129.723,3
2nwCO1PqpvyoFIvq3Vrj8N,These Boots Are Made For Walkin',3IZrrNonYELubLPJmqOci2,Nancy Sinatra,2020-12-03T18:57:42Z,166008,1966-03,False,69,https://p.scdn.co/mp3-preview/0aa87616aa79bb31f7733582afe2df0778c1f5f5?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273b16991c5257c7d27033dd50a,0.74,0.392,9,-11.996,1,0.0824,0.483,1.11e-06,0.0965,0.387,82.742,4
1jpMsR7pZ56267QsvCOhci,Saving Us a Riot,0HDxlFsXwyrpufs4YgTNMm,Phoria,2020-12-02T15:41:13Z,257516,2016-06-03,False,50,https://p.scdn.co/mp3-preview/af33ada5677ad0c0ae2fda3dc3d5d8e528e8016b?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27336aa30fa5fedf0b068e8f2b5,0.475,0.137,3,-16.239,0,0.032,0.723,0.129,0.124,0.057,129.623,4
2v13pkbBb2UarzvSWa06WY,Toccata,2f9PTWJfMMDTAFZcvHy1Z5,OVERWERK,2020-10-11T14:11:24Z,410742,2015-11-03,False,53,https://p.scdn.co/mp3-preview/48b25a30b10be7bbc9919c840e3566adfba5ae3e?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273de61aeb79bfb6eeb01f10db6,0.653,0.663,2,-5.672,1,0.226,0.000213,0.61,0.0929,0.526,128.026,4
5sF7hdYvhrcgNq8NZjfK8L,Not About Angels,2WX2uTcsvV5OnS0inACecP,Birdy,2020-10-03T10:07:21Z,189475,2014-04-13,False,74,https://p.scdn.co/mp3-preview/70de02a1b9bf21e9f34e3f4e0ad243ded4d0a543?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273a7a7f6236a9219ffc8e9054c,0.405,0.111,0,-11.879,1,0.0369,0.964,4.37e-05,0.0872,0.219,116.86,4
2aFCXdFtYxGlNEvgXRbctK,Words Remain,6fynenqBn7lrlAgVCw5YnB,Moderator,2020-09-30T13:39:06Z,207283,2015-02-19,False,0,,https://i.scdn.co/image/ab67616d0000b2732dbd708cc1682f71c7ee2b4c,0.619,0.694,5,-8.296,1,0.0402,0.408,0.594,0.142,0.717,80.764,4
1kQjyyI3xZixtByFizxlXE,Ndokulandela,5upKpIk1pv0hh0u2gwblwy,Bongeziwe Mabandla,2020-09-30T13:38:54Z,231625,2017-05-12,False,56,https://p.scdn.co/mp3-preview/6b57b10ff98770a05a5477fbae657c8e868602a9?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2737df0ac0ade23ba1139ca6eac,0.662,0.575,7,-9.573,1,0.0413,0.132,4.65e-05,0.113,0.366,107.058,4
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2020-09-19T21:05:30Z,200040,2020-03-20,False,96,https://p.scdn.co/mp3-preview/2f860d8f53b4f34dbef1053890845a8a162fba82?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4
4JtvyWkWQTPVcroZf8JJkp,Heart of Courage,6BF0bXbsdujMSMeFZBGcBq,Thomas Bergersen,2020-09-15T20:01:23Z,117394,2010-05-03,False,65,https://p.scdn.co/mp3-preview/14281b9f28c72c987dbc73fb1a542667f8806633?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2738f5636c9f7c8e432f81fe29a,0.403,0.591,1,-8.126,1,0.0514,0.511,0.896,0.108,0.192,135.047,4
1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,0xRXCcSX89eobfrshSVdyu,MEDUZA,2020-09-14T16:37:44Z,152913,2019-02-01,False,81,https://p.scdn.co/mp3-preview/8755c18fb7a8908c166200d1b4d35639a9b07dd9?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273ead13021d0f2957958081f28,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4
67lnQ6r4oWKZcM8VxSwHq2,Say Something - Zac Samuel Remix,1QOHbhVRpDoNtRkz79si6b,Karen Harding,2020-09-12T06:00:48Z,213135,2014-01-01,False,0,,https://i.scdn.co/image/ab67616d0000b2730092f74a1a782d6620299a89,0.697,0.676,7,-6.134,1,0.0412,0.0101,2.66e-06,0.141,0.707,119.988,4
7fPuWrlpwDcHm5aHCH5D9t,Roses - Imanbek Remix,0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,2020-09-12T05:57:53Z,176218,2019-09-13,True,19,,https://i.scdn.co/image/ab67616d0000b2732b6e2fb9f84af69f55dc6b77,0.785,0.721,8,-5.457,1,0.0506,0.0149,0.00432,0.285,0.894,121.962,4
4wosxLl0mAqhneDzya2MfY,Head & Heart (feat. MNEK),6DgP9otnZw5z6daOntINxp,Joel Corry,2020-09-12T05:57:37Z,166028,2020-07-03,False,73,https://p.scdn.co/mp3-preview/6b1769a6abda6a8120bdc4bf7ee9d718fc7cf3c2?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273919ce7482816d9da17a77e3a,0.732,0.874,8,-3.158,1,0.0662,0.168,1.17e-05,0.0489,0.905,122.961,4
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,3v6Ji4uoWtKRkhuDUaxi9n,Dynoro,2020-09-10T11:51:28Z,184560,2018-06-08,False,81,https://p.scdn.co/mp3-preview/93c16bb3fc2389f39db64a559ddac0d84bb15e4b?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27328a8a05c3a7ba952c7615ab9,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,4
